servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
"AMERIHOME MORTGAGE COMPANY, LLC",PHH MORTGAGE CORPORATION,59840,13922439007.34,202110,0.5650507072576533,0.544507509781159,0.32149918335768934,0.29604894744704996
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,18344,3999716854.64,202110,0.13108568733519604,0.11224784813246377,1.0,1.0
FBC MORTGAGE LLC,FREEDOM MORTGAGE CORPORATION,9645,2444066893.95,202110,0.8673561151079137,0.8518143136672529,0.03223607030772162,0.041792123798865266
"SPECIALIZED LOAN SERVICING, LLC",TRUIST BANK,6214,1481128495.37,202110,0.0577160637161566,0.07164221575041033,0.018464756799481775,0.020076425813295037
PRIMELENDING A PLAINS CAPITAL CO,NATIONSTAR MORTGAGE LLC,4961,1227865292.78,202110,0.42748815165876775,0.46875831952697955,0.013936215338545251,0.01700481811426307
"AMCAP MORTGAGE, LTD.",NATIONSTAR MORTGAGE LLC,4866,1145389464.64,202110,0.8616964760049584,0.869214848710639,0.013669345663648698,0.01586260286916191
"INTERCONTINENTAL CAPITAL GROUP, INC","PNC BANK, NATIONAL ASSOCIATION",3204,943065449.61,202110,0.9624511865425053,0.9608509773473455,0.012440737591296143,0.019747128852729497
"CHANGE LENDING, LLC","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",3137,1065806882.22,202110,0.6918835465372739,0.6833056595463017,0.04661564752210417,0.04950431363241547
MASON-MCDUFFIE MORTGAGE CORPORATION,"FIDELITY BANK, NATIONAL ASSOCIATION",3037,1051526889.81,202110,0.8598527746319365,0.8451317460292175,0.20627589485838485,0.35923543985589057
NATIONSTAR MORTGAGE LLC,NEW RESIDENTIAL MORTGAGE LLC,2449,509215746.96,202110,0.007225552906743456,0.007582107990452238,0.004079253108577425,0.005457868504703457
"PLANET HOME LENDING, LLC",SENECA MORTGAGE SERVICING,2386,741592603.7,202110,0.1041330249203509,0.12672493954994224,0.08563020384725811,0.1026705529615127
PULTE MORTGAGE LLC,ARVEST CENTRAL MORTGAGE COMPANY,1012,347467043.52,202110,0.3553370786516854,0.3725975272256165,0.016763570706819726,0.025083968115329293
ONE AMERICAN BANK,"PNC BANK, NATIONAL ASSOCIATION",934,355841187.07,202110,0.9698857736240913,0.9701983711393747,0.003626607025677465,0.007451064796282619
FREEDOM MORTGAGE CORPORATION,"AURORA FINANCIAL GROUP, INC.",811,204164000.0,202110,0.002747746068961311,0.0035739936846247294,0.01615087425817501,0.017584080281897563
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.","AURORA FINANCIAL GROUP, INC.",712,234826000.0,202110,0.011051781944616913,0.011463834460730144,0.014179312542318875,0.02022491348267509
PULTE MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",639,185458000.0,202110,0.2243679775280899,0.19958369487425176,0.002481158339837152,0.0038833604012150137
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,426,113870092.21,202110,0.0012568744541742393,0.0016930714158158995,0.0009486440625125261,0.0010790554791800396
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",367,94946000.0,202110,0.0010828002926806242,0.0014117659728311554,0.002536579971385719,0.003287942269403898
FIRST GUARANTY MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",294,76693397.0,202110,0.10440340909090909,0.12282193785566137,0.013252197430696416,0.013778727491830582
"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",PHH MORTGAGE CORPORATION,146,26189873.43,202110,0.28460038986354774,0.2921126518561578,0.0007844064299836671,0.0005569056153620262
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COMMUNITY LOAN SERVICING, LLC",83,10516730.48,202110,0.00012719936124465343,0.00008510646531475878,0.020062847474014985,0.01717212148353666
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",48,6844050.01,202110,0.00014369622617786,0.00009365545657493741,0.00046671722769966745,0.00034661322684280833
NATIONSTAR MORTGAGE LLC,PODIUM MORTGAGE CAPITAL LLC,21,9402000.0,202110,0.00006195859985365968,0.000139747396243662,0.0004363999085638287,0.0005224890934646658
"PNC BANK, NATIONAL ASSOCIATION","PARKSIDE LENDING, LLC",20,6025881.38,202110,0.00007840431537351816,0.00013412542333917388,0.0056401579244218835,0.005333176393513241
"SERVICEMAC, LLC",SENECA MORTGAGE SERVICING,14,4158000.0,202110,0.6666666666666666,0.6855233126834039,0.0005024404249210451,0.0005756585989181028
"NMSI, INC.","DATA MORTGAGE, INC. DBA ESSEX MORTGAGE",9,3269179.69,202110,1.0,1.0,0.003156787092248334,0.0033811682598423936
SENECA MORTGAGE SERVICING,"PLANET HOME LENDING, LLC",9,2785639.75,202110,0.0003561394483795655,0.0004346778741034694,0.00040567951318458417,0.0005004677391674419
"WYNDHAM CAPITAL MORTGAGE, INC.","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",8,1819139.52,202110,0.014084507042253521,0.014059231465685232,0.00011887956014562746,0.00008449490694939314
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",DRAPER AND KRAMER,6,1337583.4,202110,0.000053012431415166855,0.00006222350549712202,0.002228826151560178,0.0018985780811555401
THE MONEY SOURCE INC.,PLAINS COMMERCE BANK,3,491000.0,202110,0.0002863961813842482,0.00022520260760008873,0.00027935561970388306,0.0002175744424993649
"AURORA FINANCIAL GROUP, INC.",ROUNDPOINT MORTGAGE SERVICING CORPORATION,3,1077281.08,202110,0.00006005044237159214,0.00009390266430963151,0.0006507592190889371,0.0009370058358518123
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",BANK OF ENGLAND,2,904000.0,202110,0.00003104433130510369,0.00004411620497653862,0.00017373175816539263,0.00035033143857951814
MATRIX FINANCIAL SERVICES CORPORATION,"EVERETT FINANCIAL, INC.",2,390860.17000000004,202110,4.399433352984136e-6,3.66860849617871e-6,0.000057045065601825445,0.000046808727629192856
NATIONSTAR MORTGAGE LLC,"UNITED WHOLESALE MORTGAGE, LLC",2,615026.36,202110,5.900819033681875e-6,9.161747526422922e-6,4.7078208674159944e-6,4.602424197426666e-6
"CMG MORTGAGE, INC.","NFM, INC.",1,312578.05,202110,0.00001849796522382538,0.000020028000534850683,0.00008008970046452026,0.00008679663754685125
"CHANGE LENDING, LLC",PODIUM MORTGAGE CAPITAL LLC,1,176966.64,202110,0.00022055580061755624,0.00011340416269898916,0.000020780948026848984,9.834411753572416e-6
MATRIX FINANCIAL SERVICES CORPORATION,"LOANDEPOT.COM, LLC",1,499000.0,202110,2.199716676492068e-6,4.684312106004578e-6,6.222155852559795e-6,9.832225946763468e-6
"DOVENMUEHLE MORTGAGE, INC.","MID-CONTINENT FUNDING, INC.",1,320000.0,202110,0.16666666666666666,0.5965040514239267,0.0625,0.08936051382295448
"SELECT PORTFOLIO SERVICING, INC.","UNITED WHOLESALE MORTGAGE, LLC",1,48219.51,202110,0.00020563438206868187,0.0000463437577997304,2.3539104337079972e-6,3.60840858287858e-7
PHH MORTGAGE CORPORATION,"SERVICEMAC, LLC",1,227000.0,202110,7.145970744395772e-6,6.381067087965358e-6,0.125,0.1055813953488372
HOME POINT MORTGAGE ACCEPTANCE CORPORATION,SUMMIT FUNDING INC.,1,539000.0,202110,0.00010387451958034694,0.0002001664408583623,0.00008397715821296607,0.0001724012422610263
PHH MORTGAGE CORPORATION,BAY EQUITY LLC,1,283304.29,202110,7.145970744395772e-6,7.948346723605972e-6,0.00026198585276395077,0.00022771931689072664
DRAPER AND KRAMER,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",1,185000.0,202110,0.00041425020712510354,0.0002920486623026049,8.852926334799968e-6,8.577032928381741e-6
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,34891,9346310108.56,202111,0.18745701882575433,0.19934541558311736,0.6200309206902067,0.667672379261524
BBVA USA,"PNC BANK, NATIONAL ASSOCIATION",20779,3643139454.98,202111,0.9832489471442767,0.9820290164185869,0.07525324042720402,0.07164565046078959
"LOANDEPOT.COM, LLC","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",18063,5845359548.51,202111,0.11239080116478757,0.1155159201157218,0.02689699536304913,0.04440264871154427
"SPECIALIZED LOAN SERVICING, LLC",SENECA MORTGAGE SERVICING,14764,3244143397.26,202111,0.14355444061995606,0.16485939875748185,0.30782061172153535,0.2668542291293617
"AMERIHOME MORTGAGE COMPANY, LLC",FREEDOM MORTGAGE CORPORATION,11244,3316001656.16,202111,0.23579247577905466,0.27622851989128,0.03676372018506106,0.0545840543418655
"ENVOY MORTGAGE, LTD.",MATRIX FINANCIAL SERVICES CORPORATION,5220,1387420002.51,202111,0.5153519597196169,0.4992195811720395,0.01157674360839558,0.013031712643208385
NBH BANK,"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",3777,936549568.49,202111,0.7142586989409985,0.6697971437281557,0.053469803788329225,0.04189625956089129
WATERSTONE MORTGAGE CORP.,ONSLOW BAY FINANCIAL LLC,3716,796480509.08,202111,0.9266832917705735,0.9175654273483812,1.0,1.0
"INTERLINC MORTGAGE SERVICES, LLC",MSR ASSET VEHICLE LLC,2980,672066770.48,202111,0.964713499514406,0.968277846207826,0.05295612460682743,0.0480104356111639
"PLANET HOME LENDING, LLC",SENECA MORTGAGE SERVICING,2819,833333809.72,202111,0.12706783862970475,0.15015810639621735,0.05877447198882472,0.06854772559933249
LUXURY MORTGAGE CORP,SENECA MORTGAGE SERVICING,2240,778735165.71,202111,0.927920463960232,0.9245788696568272,0.04670266663886746,0.06405659272551974
"STAUNTON FINANCIAL, INC.",THE MONEY SOURCE INC.,1542,265144240.19,202111,0.9802924348378894,0.9796920442845429,0.13055626111252222,0.10969897516182954
HOMEAMERICAN MORTGAGE CORPORATION,NATIONSTAR MORTGAGE LLC,1325,449928386.12,202111,0.7910447761194029,0.7790988220925201,0.003625349538417761,0.005979630025777044
FIRST GUARANTY MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",1007,260714666.54,202111,0.3756061171204774,0.44477591245548537,0.04632654000092009,0.04828248446854298
ROUNDPOINT MORTGAGE SERVICING CORPORATION,"AURORA FINANCIAL GROUP, INC.",937,226099619.75,202111,0.2032537960954447,0.19713933621067534,0.018517420604335883,0.019246919111647123
"STEARNS LENDING, LLC.",PHH MORTGAGE CORPORATION,796,221432177.9,202111,0.447442383361439,0.38762982141378766,0.005101811912346257,0.005647954472609389
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.","AURORA FINANCIAL GROUP, INC.",631,223124000.0,202111,0.009376625306486365,0.010382508234060464,0.01247010928637774,0.018993616993321603
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",523,125101000.0,202111,0.0014691877891673385,0.0017377562342449954,0.0037232414269340566,0.004487683136658163
"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",MSR ASSET VEHICLE LLC,366,62826859.2,202111,0.997275204359673,0.9985265763356056,0.006504007250368738,0.004488162502245041
ALTABANK,GLACIER BANK,365,63622287.55,202111,0.989159891598916,0.9867767433288055,0.07433808553971487,0.05282227494914172
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,346,87231020.84,202111,0.0009719674475179716,0.0012122247799590262,0.000767347373276795,0.000819340643139105
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",150,29701620.81,202111,0.0004457215191377963,0.00040450455934454836,0.0016560495490025061,0.0017131557187416674
"STEARNS LENDING, LLC.","GUARANTEED RATE, INC.",142,47039000.0,202111,0.07982012366498033,0.08228291242354681,0.0025093215996041633,0.002782978530342425
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COMMUNITY LOAN SERVICING, LLC",108,13421636.73,202111,0.00016523235800344234,0.00010743166731727511,0.02610587382160986,0.022120486477924577
NATIONSTAR MORTGAGE LLC,PODIUM MORTGAGE CAPITAL LLC,19,7131000.0,202111,0.00005337393497931058,0.00009910409483939166,0.0004034055924754241,0.0004065883907751571
"DATA MORTGAGE, INC. DBA ESSEX MORTGAGE",FIRST BANK,18,2462000.0,202111,0.006313574184496668,0.002555646236157351,0.001646542261251372,0.0010579245615851115
"PARKSIDE LENDING, LLC","SPECIALIZED LOAN SERVICING, LLC",18,5276943.52,202111,0.005076142131979695,0.004689250603230291,0.00019872594588030073,0.00030436810255557174
ARVEST CENTRAL MORTGAGE COMPANY,BAY EQUITY LLC,7,1729938.99,202111,0.00011595355231989928,0.00012506253392042797,0.0018167661562418895,0.0013845319712955707
"PINGORA LOAN SERVICING, LLC",MORTGAGE LENDERS INVESTMENT TRADING CORPORATION,3,469080.19,202111,0.000020734986142117596,0.00001626690720487254,0.00041157909178213747,0.0003613166605674433
"ROCKET MORTGAGE, LLC",MATRIX FINANCIAL SERVICES CORPORATION,2,205466.74,202111,1.8913370145056092e-6,8.975902325289861e-7,4.43553394957685e-6,1.929901189670581e-6
"SPECIALIZED LOAN SERVICING, LLC",TRUIST BANK,2,96217.86,202111,0.00001944655115415281,4.883092885837512e-6,5.9753576251538656e-6,1.3111285159610415e-6
NEW RESIDENTIAL MORTGAGE LLC,"UNITED WHOLESALE MORTGAGE, LLC",2,653280.97,202111,3.331362277319253e-6,7.012108128002168e-6,4.57680566425469e-6,4.753344949773297e-6
PHH MORTGAGE CORPORATION,"EVERETT FINANCIAL, INC.",1,283000.0,202111,5.372646780710049e-6,6.01775680851213e-6,0.0000278473962684489,0.000032865619892955426
THE MONEY SOURCE INC.,HOMESPIRE MORTGAGE CORPORATION,1,372000.0,202111,0.00009615384615384615,0.00017152070465928213,0.037037037037037035,0.04320055742654744
"AURORA FINANCIAL GROUP, INC.",ROUNDPOINT MORTGAGE SERVICING CORPORATION,1,192710.75,202111,0.000019914764806627635,0.00001662654871754128,0.00016633399866932801,0.00012429539863549364
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",1,270577.61,202111,0.00011720581340834506,0.00011779023923302051,0.000011040330326683374,0.000015606608908658832
"PINGORA LOAN SERVICING, LLC","LAKEVIEW LOAN SERVICING, LLC",1,89610.36,202111,6.911662047372531e-6,3.1181200823558293e-6,3.742346900588297e-6,1.3213686874497141e-6
"ROCKET MORTGAGE, LLC",ONSLOW BAY FINANCIAL LLC,39856,14514095513.36,202112,0.03632823751171261,0.060451890607163,0.6486662435102453,0.6914349594365229
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,26869,7405682539.9,202112,0.17221178928747685,0.1894255279493433,0.32563353653363714,0.34916836272680823
AMERICAN PACIFIC MORTGAGE CORP,ONSLOW BAY FINANCIAL LLC,17886,5684083725.2,202112,0.7385415806424973,0.7178782568321919,0.29109906742834823,0.27078326695244614
BANCORPSOUTH BANK,CADENCE BANK,17110,2973403525.66,202112,0.9873622251716775,0.9882282679648413,0.9844082618951729,0.9805654751918743
"GUARANTEED RATE, INC.","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",12065,3670206081.99,202112,0.21320397957200163,0.21776848686686642,0.017740377334076376,0.027277560171819495
"PLAZA HOME MORTGAGE, INC.",NATIONSTAR MORTGAGE LLC,7538,1718843980.42,202112,0.4369095229815105,0.39563550396696767,0.019656211863611234,0.02151648560336456
"NEWREZ, LLC",NEW RESIDENTIAL MORTGAGE LLC,4847,1632164651.41,202112,0.09878128311730659,0.11695423847052962,0.008412535319804779,0.018389990518812883
CHURCHILL MORTGAGE CORPORATION,NEXBANK,4558,975583228.33,202112,0.31885274571528505,0.31861616217136696,0.22212475633528264,0.21645455130915942
FIRST CONTINENTAL MORTGAGE LTD,NATIONSTAR MORTGAGE LLC,2408,629718879.23,202112,0.9752936411502633,0.971579640955981,0.006279140112440416,0.007882819705258169
GUARANTY HOME MORTGAGE CORPORATION,"CARRINGTON MORTGAGE SERVICES, LLC",2360,567237440.95,202112,0.3682321735060072,0.3406066485626763,0.12780936907663146,0.18191942619468698
SUSSER BANK,"BOKF, NATIONAL ASSOCIATION",2260,470541744.13,202112,0.9856083733100741,0.9872609492397828,0.06942951061411323,0.08216299472779896
"ENVOY MORTGAGE, LTD.",MATRIX FINANCIAL SERVICES CORPORATION,1489,409724033.83,202112,0.28030873493975905,0.27067526731846897,0.0033232082238802306,0.003864995248203114
"COMPASS MORTGAGE, INC.",THE MONEY SOURCE INC.,1471,337786242.08,202112,0.9879113498992612,0.9875500495855006,0.11157463592233009,0.1238743131321499
"CHANGE LENDING, LLC",SENECA MORTGAGE SERVICING,1164,411210432.75,202112,0.6455906821963394,0.6460538742789999,0.023683086125862174,0.03279792293653922
PACIFIC RESIDENTIAL MORTGAGE LLC,"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",680,173147501.32,202112,0.975609756097561,0.9746334664256447,0.009469037639424617,0.007637510725633461
FREEDOM MORTGAGE CORPORATION,"AURORA FINANCIAL GROUP, INC.",556,132958434.7,202112,0.001817914302996616,0.0021956659866029485,0.011001404855656028,0.011310548282750422
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.","AURORA FINANCIAL GROUP, INC.",526,180108000.0,202112,0.007446416942722048,0.008071570538737003,0.01040780387423574,0.01532148174507362
FIRST GUARANTY MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",451,127308979.6,202112,0.18590272052761747,0.22189725065463975,0.019275975552421252,0.0214286045984859
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,446,112089356.05,202112,0.001220306335195714,0.0014947594613949754,0.000995400179886221,0.0010573576181453581
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",416,85295191.77,202112,0.048170449282075034,0.03704038057695021,0.004385363848156776,0.004580150913747301
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",415,104413000.0,202112,0.0011354868365610344,0.0013922927302554185,0.003037533669047898,0.003874172483709714
"STEARNS LENDING, LLC.",FREEDOM MORTGAGE CORPORATION,270,86904777.13,202112,0.3245192307692308,0.29156471346216967,0.0008946292424478381,0.0014520954714269797
"ATLANTIC BAY MORTGAGE GROUP, LLC","LAKEVIEW LOAN SERVICING, LLC",196,27644171.23,202112,0.009697209578468237,0.006093936723803643,0.000727000270770509,0.0004015530039833921
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COMMUNITY LOAN SERVICING, LLC",109,15624741.72,202112,0.00016230817109961552,0.00011899991278592153,0.02631578947368421,0.025887058536112655
SENTE MORTGAGE,"SENTE MORTGAGE, INC.",92,22841874.7,202112,0.04331450094161959,0.040831580158131583,0.9787234042553191,0.976362344013751
FIRST GUARANTY MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING,58,13895000.0,202112,0.023907666941467436,0.02420769978036899,0.0011800850475085962,0.0011082577262339958
"AURORA FINANCIAL GROUP, INC.","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",46,11707803.52,202112,0.000909072943222466,0.000998911809650657,0.0006405525461963711,0.0005164294851263937
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",45,6646258.2,202112,0.00013444554656596197,0.00009085398486866466,0.00047437830088234363,0.0003568884123013033
FIRST GUARANTY MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",36,10261670.58,202112,0.01483924154987634,0.017885244393992892,0.00013353066197825675,0.00014905871523524772
NATIONSTAR MORTGAGE LLC,PODIUM MORTGAGE CAPITAL LLC,33,11947000.0,202112,0.00009029172435304611,0.00015918979699505926,0.0007114215496054844,0.0006938124748498954
"NVR MORTGAGE FINANCE, INC.","LAKEVIEW LOAN SERVICING, LLC",33,10050408.99,202112,1.0,1.0,0.00012240310681340202,0.00014598997696905054
NATIONSTAR MORTGAGE LLC,THE CENTRAL TRUST BANK,4,686000.0,202112,0.000010944451436732862,9.156935225379514e-6,0.0002569043031470777,0.000263597879147945
"SERVICEMAC, LLC",SENECA MORTGAGE SERVICING,2,495067.64,202112,0.25,0.2315108291079237,0.00004069258784512401,0.00003948632868214684
MATRIX FINANCIAL SERVICES CORPORATION,"EVERETT FINANCIAL, INC.",2,731421.6200000001,202112,4.43553394957685e-6,6.8846135195530385e-6,0.00005461347314382458,0.00008299317736223849
ANDREWS FEDERAL CREDIT UNION,"LOWER, LLC",1,286000.0,202112,0.00027800945232137893,0.00044269679576737817,0.00007395902669920864,0.0000893172440446844
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","LOANDEPOT.COM, LLC",1,107092.27,202112,1.4890657899047296e-6,8.150090635749998e-7,6.349690135121406e-6,2.1793928813305366e-6
ANGEL OAK HOME LOANS LLC,ANGEL OAK MORTGAGE SOLUTIONS LLC,1,134000.0,202112,0.00021640337589266391,0.0001168910867228546,0.004166666666666667,0.002066802052144354
"PINGORA LOAN SERVICING, LLC",NATIONSTAR MORTGAGE LLC,1,276543.46,202112,7.119008464501064e-6,9.954955459346959e-6,2.6076163257642923e-6,3.461770494341598e-6
"UNITED WHOLESALE MORTGAGE, LLC","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",33862,10974180855.18,202201,0.07568314193885807,0.07827846947395067,0.04728972954553707,0.07451779192165353
"PINGORA LOAN SERVICING, LLC","ROCKET MORTGAGE, LLC",30529,5856734344.25,202201,0.22345268766834525,0.21819667120583472,0.026850672652050322,0.023854623682050033
"SOUTH STATE BANK, NATIONAL ASSOCIATION","SOUTHSTATE BANK, NATIONAL ASSOCIATION",23439,4957723475.84,202201,0.9861993520427483,0.9873503095931686,0.9764622562906182,0.9707575766427758
"NEWREZ, LLC",NEW RESIDENTIAL MORTGAGE LLC,15919,4687710138.72,202201,0.32843673275701996,0.34723663729872195,0.02740185834828022,0.051433301213590694
RUOFF MORTGAGE COMPANY,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",14943,2474889330.98,202201,0.827775315754487,0.8063935791392767,0.1176503007589834,0.10354697474831084
"AMERIHOME MORTGAGE COMPANY, LLC",NATIONSTAR MORTGAGE LLC,12031,3544940456.07,202201,0.2837700780715617,0.34420014076174843,0.029484204102938616,0.04083941930952688
"HIGHLANDS RESIDENTIAL MORTGAGE, LTD",ROUNDPOINT MORTGAGE SERVICING CORPORATION,8526,2220467232.53,202201,0.6489572233216624,0.6967231944950179,0.39428412874583796,0.38072503408863495
"ADVISORS MORTGAGE GROUP, L.L.C.",NATIONSTAR MORTGAGE LLC,4206,1191262305.54,202201,0.7697657393850659,0.7631658625722137,0.010307585608591125,0.013723914803781153
PHH MORTGAGE CORPORATION,MSR ASSET VEHICLE LLC,2911,835882751.44,202201,0.021705576640594127,0.025161580757010707,0.034127012040000466,0.03791665795475673
"VANDERBILT MORTGAGE & FINANCE, INC.",NATIONSTAR MORTGAGE LLC,2395,592064296.21,202201,0.3091120289106866,0.3009380485360195,0.005869393136608594,0.006820865498521269
"EMBRACE HOME LOANS, INC.",MATRIX FINANCIAL SERVICES CORPORATION,2174,547044022.32,202201,0.22795428331760512,0.20125007951303983,0.00484331626810674,0.005143779384524868
SENTE MORTGAGE,"SENTE MORTGAGE, INC.",2064,545794974.96,202201,0.9913544668587896,0.9904936404408847,0.9255605381165919,0.9253511308049889
"SUCCESS MORTGAGE PARTNERS, INC.",THE MONEY SOURCE INC.,2023,350222973.29,202201,0.9887585532746823,0.9887969658482901,0.13380514584297903,0.11484761226483949
ROUNDPOINT MORTGAGE SERVICING CORPORATION,FREEDOM MORTGAGE CORPORATION,2007,518049569.02,202201,0.20404636030906873,0.20212556083136032,0.006669945696605539,0.008672512287176236
NATIONSTAR MORTGAGE LLC,NEW RESIDENTIAL MORTGAGE LLC,1954,399141408.66,202201,0.005095282300543427,0.005016777213525566,0.0033634795660870374,0.004379357872164053
UNITED MORTGAGE CORP.,MATRIX FINANCIAL SERVICES CORPORATION,1654,496547788.93,202201,0.9148230088495575,0.9080960271325148,0.0036848413557721013,0.004668970276464274
AMERICAN BANK & TRUST OF THE CUMBERLANDS,CITIZENS BANK OF LAFAYETTE,1358,228227040.68,202201,0.9912408759124087,0.9918024367851738,0.9790915645277577,0.9759588494198992
"PLANET HOME LENDING, LLC",ROUNDPOINT MORTGAGE SERVICING CORPORATION,1165,400436000.0,202201,0.04979270846689746,0.06760643441686069,0.05387532371439142,0.06865942785231209
PULTE MORTGAGE LLC,ARVEST CENTRAL MORTGAGE COMPANY,1128,391023853.93,202201,0.5497076023391813,0.5675549593038923,0.018710811797100487,0.02804962839560075
"ENVOY MORTGAGE, LTD.",MATRIX FINANCIAL SERVICES CORPORATION,818,221926004.45,202201,0.2047047047047047,0.19215723162421147,0.001822370150557182,0.002086739567573827
NEW FED MORTGAGE CORP,MSR ASSET VEHICLE LLC,707,261841750.15,202201,0.24154424325247695,0.2594776560347356,0.008288491072579984,0.011877460160062974
PULTE MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",521,167642000.0,202201,0.25389863547758285,0.24383618404086707,0.0019154763874335925,0.003356625953319525
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",466,126327866.37,202201,0.0012151492078061603,0.0015860428715384367,0.004553849762046692,0.006242186177764362
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,420,115100907.24,202201,0.0010951988568210027,0.001445489710828676,0.0009356912753472082,0.0010822779331183187
"SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.","AURORA FINANCIAL GROUP, INC.",374,151981000.0,202201,0.0052079707016835395,0.006730678266964229,0.007493638421927909,0.013063911616407997
EAST BOSTON SAVINGS BANK,ROCKLAND TRUST COMPANY,144,27922988.9,202201,0.9863013698630136,0.980691760929264,0.2706766917293233,0.331319076960347
LUXURY MORTGAGE CORP,SENECA MORTGAGE SERVICING,144,53030000.0,202201,0.6153846153846154,0.6016512457853743,0.002933925551639127,0.004245489022020551
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COMMUNITY LOAN SERVICING, LLC",132,19635564.63,202201,0.00019409281459577965,0.00014631819668350958,0.03158650394831299,0.03230751021673628
MATRIX FINANCIAL SERVICES CORPORATION,"LOANDEPOT.COM, LLC",72,27184000.0,202201,0.00016069240572154237,0.0002567519402809555,0.00044027810900552184,0.0005368640971461844
FIRST GUARANTY MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",72,16221877.53,202201,0.025613660618996798,0.024262448141155343,0.003063178047223995,0.002734101188070671
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",48,8309374.24,202201,0.00014345444275420575,0.00011335516647322094,0.0004906671028152025,0.00042640545124496363
"NATIONWIDE MORTGAGE BANKERS, INC.","PLANET HOME LENDING, LLC",45,9052889.09,202201,0.011571097968629467,0.007111076634268497,0.0019144862795149968,0.001525810731258863
NATIONSTAR MORTGAGE LLC,PODIUM MORTGAGE CAPITAL LLC,39,17138000.0,202201,0.0001016970367048074,0.00021508424257719684,0.0008515097923626121,0.001011259768810819
SENECA MORTGAGE SERVICING,MCLEAN MORTGAGE CORPORATION,21,6780000.0,202201,0.0004272721723738021,0.0005424441019156103,0.015195369030390739,0.015084465787221033
"PINGORA LOAN SERVICING, LLC","LAKEVIEW LOAN SERVICING, LLC",12,2730721.23,202201,0.0000878322988640356,0.00010161820070058393,0.00004385195579722856,0.00003874911508414803
ARVEST BANK,ARVEST CENTRAL MORTGAGE COMPANY,9,2351000.0,202201,0.00046724120029072787,0.0008185201212699213,0.0001492883919981422,0.0001686461725935078
"AURORA FINANCIAL GROUP, INC.","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",7,3422276.5700000003,202201,0.00013850689566473416,0.00029164624079143454,0.00009576185394949247,0.00014846868239769913
