servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
"ROCKET MORTGAGE, LLC","LAKEVIEW LOAN SERVICING, LLC",3390,1291773541.91,202405,0.0064162378134067196,0.010102199578426478,0.008729126701085348,0.009419377324885738
INTERCAP LENDING INC.,FREEDOM MORTGAGE CORPORATION,2477,712849018.69,202405,0.4183414963688566,0.3879660491845874,0.009108157997308368,0.008868994239789952
"GUARANTEED RATE, INC.","LAKEVIEW LOAN SERVICING, LLC",1623,573491698.57,202405,0.29364935769857065,0.29897132002471505,0.004179165969280684,0.00418179698396147
"LAND HOME FINANCIAL SERVICES, INC.",FREEDOM MORTGAGE CORPORATION,1459,360290792.98,202405,0.2817690227887215,0.2588504841603325,0.005364877883759753,0.004482599938849856
CAPSTAR BANK,OLD NATIONAL BANK,400,67112110.84,202405,0.9950248756218906,0.5695292682951969,0.20682523267838676,0.14228599494331573
"RADIUS FINANCIAL GROUP, INC.","MARLIN MORTGAGE CAPITAL, LLC",348,106808360.69,202405,0.3375363724539282,0.3471925014791359,0.004619060260153969,0.004555598683480204
FREEDOM MORTGAGE CORPORATION,"THE LOAN STORE, INC.",305,81790892.15,202405,0.001212820104978527,0.0011172906665091874,0.3022794846382557,0.3093639777662567
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","SELENE FINANCE, LP",277,71098590.19,202405,0.0002791038850857766,0.0002249102311463385,0.2921940928270042,0.25515519494999067
"ADVISORS MORTGAGE GROUP, L.L.C.","SERVIS ONE, INC.",249,67351528.98,202405,0.7388724035608308,0.7089922649964421,0.051842598376014994,0.04176461964512959
FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFNEY,FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFN,196,31809459.37,202405,0.9949238578680203,0.5715331283027586,1.0,0.574098940693903
"WELLS FARGO BANK, NATIONAL ASSOCIATION",NEWREZ LLC,169,39125301.07,202405,0.00035954692832038397,0.00021980598609309596,0.0034978061097772992,0.002723880843065419
BANKPACIFIC,"BANKPACIFIC, LTD.",151,38533343.69,202405,1.0,0.3710129134923288,1.0,0.3719883018875053
FINANCE OF AMERICA MORTGAGE LLC,"LOANCARE, LLC",143,63812666.45,202405,0.9794520547945206,0.9874409400393712,0.12016806722689076,0.12861883792111034
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",128,30881856.830000002,202405,0.00019605320393821873,0.00016515895640895853,0.02913063268092854,0.025730142165860972
"MOVEMENT MORTGAGE, LLC",MATRIX FINANCIAL SERVICES CORPORATION,110,29818184.39,202405,0.036925142665323936,0.03597268294923433,0.0003088993914681988,0.0002628696447650331
LITCHFIELD NATIONAL BANK,UNITED COMMUNITY BANK,104,10977815.12,202405,1.0,0.6497852684560977,0.012256923983500295,0.005323813254563831
"AMERICAN FINANCIAL RESOURCES, LLC",THE MONEY SOURCE INC.,98,17855846.28,202405,0.784,0.7374627317879844,0.009123917698538311,0.006043268674770313
TRUIST BANK,"SELECT PORTFOLIO SERVICING, INC",56,12301479.94,202405,0.00021616947686986597,0.0001354913432472683,0.012744651797906235,0.01024934573879659
"LAKEVIEW LOAN SERVICING, LLC","SELENE FINANCE, LP",56,20301624.63,202405,0.0001464779890664644,0.00015054893884678113,0.05907172995780591,0.07285749234163798
PHH MORTGAGE CORPORATION,SENECA MORTGAGE SERVICING LLC,40,14822000.0,202405,0.00023340627279358134,0.00028536232047262386,0.001954461057363432,0.0026105558788866853
U.S. BANK NATIONAL ASSOCIATION,"SELECT PORTFOLIO SERVICING, INC",38,9591401.7,202405,0.0001389589778470135,0.00009600940285071258,0.00864815657715066,0.00799136304107011
"LOANDEPOT.COM, LLC","SELENE FINANCE, LP",37,7660629.93,202405,0.00021463335402321522,0.00015731917534601579,0.039029535864978905,0.027492099604301354
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,34,5873176.99,202405,0.00019839533187454412,0.00011311780848608122,0.00013873587138368628,0.00007412849109467247
NEW RESIDENTIAL MORTGAGE LLC,NEWREZ LLC,25,4931785.31,202405,0.00004306446750785927,0.000026297709403485417,0.0005174269393161686,0.00034334804233163813
PHH MORTGAGE CORPORATION,"SELENE FINANCE, LP",17,2014083.12,202405,0.00009919766593727206,0.00003882739174464084,0.017932489451476793,0.007228044462706743
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",15,5072000.0,202405,0.00002297498483651001,0.000027113446320966384,0.00019909742500663657,0.0002163313468472221
"BANK OF AMERICA, NATIONAL ASSOCIATION","SELECT PORTFOLIO SERVICING, INC",13,3261037.54,202405,0.00026212848328426827,0.00009900331656192243,0.0029585798816568047,0.002717030908287179
MSR ASSET VEHICLE LLC,"SELENE FINANCE, LP",10,1738563.76,202405,0.00023300246982618016,0.00013508979819523803,0.010548523206751054,0.006239273858037505
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,4,908977.37,202405,6.126662623069335e-6,4.858595374763148e-6,0.00001632186722161015,0.000011472686927710619
"LAKEVIEW LOAN SERVICING, LLC","CMG MORTGAGE, INC.",4,1006338.59,202405,0.000010462713504747456,7.46969020133539e-6,0.00004946271129851983,0.00003917585978848924
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","GUARANTEED RATE, INC.",4,635377.46,202405,4.030381012068976e-6,2.0124637614207517e-6,0.0007204610951008645,0.0003236042772967992
"MOVEMENT MORTGAGE, LLC",NEXUS NOVA LLC,4,1104342.67,202405,0.001342732460557234,0.0013322133590643252,0.00004130055445994362,0.00003929206997549905
"ARBOR STREET, LLC","HYREX SERVICING, LLC",3,1107744.79,202405,1.0,0.7125823183680258,1.0,0.7141045942040865
THE MONEY SOURCE INC.,"AMERICAN FINANCIAL RESOURCES, LLC",2,1194813.97,202405,0.00018802293879853342,0.0004061933270118985,0.03571428571428571,0.07727843640712168
NATIONSTAR MORTGAGE LLC,"LAKEVIEW LOAN SERVICING, LLC",2,804000.0,202405,3.0633313115346677e-6,4.297366467489257e-6,5.149927257277491e-6,5.862621522662962e-6
"LAKEVIEW LOAN SERVICING, LLC",AMERICAN PACIFIC MORTGAGE CORPORATION,1,298023.7,202405,2.615678376186864e-6,2.207294323190843e-6,0.009615384615384616,0.007378365254577753
"UNITED WHOLESALE MORTGAGE, LLC",NATIONSTAR MORTGAGE LLC,73200,24689939167.34,202406,0.21289281195922463,0.2532302581180877,0.09586057786118288,0.10777974259859265
"AMERIHOME MORTGAGE COMPANY, LLC",FREEDOM MORTGAGE CORPORATION,23782,9033681472.04,202406,0.14835007173601147,0.19909259898774415,0.07940488075244655,0.0994608621125979
ORIGIN BANK,"BOKF, NATIONAL ASSOCIATION",2115,496317273.83,202406,0.992491787893008,0.9898995358030513,0.10837261733961877,0.07712197994556587
"PLANET HOME LENDING, LLC",FREEDOM MORTGAGE CORPORATION,1048,308554421.36,202406,0.04707573443536071,0.046016044904647224,0.0034991302257406437,0.0033971851732989135
"MANN MORTGAGE, LLC","PAM MSR TRUST I, LLC",889,222432080.33,202406,0.9769230769230769,0.9728439250492188,0.045181947550315106,0.03398161773465721
DRAPER AND KRAMER MORTGAGE CORP.,SENECA MORTGAGE SERVICING LLC,885,241302416.79,202406,0.8526011560693642,0.8681199197133965,0.041656860437750055,0.041070740282777005
"MAGNOLIA BANK, INCORPORATED","ROCKET MORTGAGE, LLC",669,135177116.45,202406,0.5575,0.5669174972485359,0.0012525486275324791,0.0010450695339771778
1ST SECURITY BANK OF WASHINGTON,PENNYMAC CORP.,600,187479464.3,202406,0.4819277108433735,0.37926261173883613,0.0016615527764546896,0.0017243137059439503
"BANC OF CALIFORNIA, NATIONAL ASSOCIATION",BANC OF CALIFORNIA,479,163732477.68,202406,1.0,1.0,1.0,1.0
WATERSTONE MORTGAGE CORPORATION,"SERVIS ONE, INC.",245,61663589.07,202406,0.8941605839416058,0.8584167017255693,0.046675557248999806,0.035129872263244814
ACADEMY MORTGAGE CORPORATION,GUILD MORTGAGE COMPANY LLC,238,60843917.12,202406,0.15101522842639595,0.14450401723735956,0.0027071911185931707,0.0023839183646809274
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","SELENE FINANCE, LP",233,57613467.71,202406,0.00023521596965007333,0.00018324593666547046,0.19432860717264386,0.16604849258431886
"AMCAP MORTGAGE, LTD.",NATIONSTAR MORTGAGE LLC,208,38542965.08,202406,0.9952153110047847,0.9975980204810467,0.00027239071304816995,0.00016825277807099988
HAWTHORN BANK,THE MONEY SOURCE INC.,182,32935203.05,202406,0.994535519125683,0.4497883167927521,0.01653192842220002,0.010818483758429705
"WELLS FARGO BANK, NATIONAL ASSOCIATION",NEWREZ LLC,162,37239285.72,202406,0.00035078829926139576,0.0002196822855727113,0.003356121814791796,0.0026022345735920577
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",121,28215614.65,202406,0.0001755908414138981,0.00013801212007909084,0.026781761841522797,0.022659430473319253
TRUIST BANK,"SELECT PORTFOLIO SERVICING, INC",52,13317767.47,202406,0.00020097162048828373,0.00014750189370992152,0.011509517485613104,0.010695249059417456
"LOANDEPOT.COM, LLC","SELENE FINANCE, LP",37,8134519.63,202406,0.00021471805198498134,0.00016748748258552275,0.030859049207673062,0.023444600301755575
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",29,7104152.14,202406,0.00004208375538019045,0.00003472739913592264,0.0008179151624548737,0.0006356181369309534
U.S. BANK NATIONAL ASSOCIATION,"SELECT PORTFOLIO SERVICING, INC",28,6577834.59,202406,0.0001022367950225286,0.00006605882612407228,0.00619743249225321,0.005282535482780967
NEW RESIDENTIAL MORTGAGE LLC,NEWREZ LLC,22,5037140.71,202406,0.000037711268812780695,0.000026755417328342704,0.00045576962916925627,0.000351989074284802
PHH MORTGAGE CORPORATION,"SELENE FINANCE, LP",19,2254278.01,202406,0.00011029518474443445,0.000043275533219073525,0.0158465387823186,0.0064970827187599955
ACADEMY MORTGAGE CORPORATION,"SELECT PORTFOLIO SERVICING, INC",18,6077646.59,202406,0.011421319796954314,0.014412766786431929,0.00398406374501992,0.004880843889307613
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",15,4251000.0,202406,0.000021767459679408853,0.000020765902076261747,0.00019915293617812238,0.00018171487406994948
"PINGORA LOAN SERVICING, LLC","SELECT PORTFOLIO SERVICING, INC",12,3519722.54,202406,0.00033663421886834797,0.0003129325764100772,0.0026560424966799467,0.0028266231010673605
"BANK OF AMERICA, NATIONAL ASSOCIATION","SELECT PORTFOLIO SERVICING, INC",10,1809515.1099999999,202406,0.0002011950988873911,0.000055376801752756504,0.002213368747233289,0.001453187617355897
MSR ASSET VEHICLE LLC,"SELENE FINANCE, LP",9,1209348.53,202406,0.0002105263157894737,0.00009443595408389133,0.007506255212677231,0.0034854784549048614
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,8,2320000.0,202406,0.000046440077787130296,0.000044482870974141095,0.0000327007108317017,0.000029394323672725253
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,6,1371522.8,202406,8.706983871763541e-6,6.698108054286664e-6,0.00002452553312377628,0.00001737714875332863
"LAKEVIEW LOAN SERVICING, LLC",AMERICAN PACIFIC MORTGAGE CORPORATION,3,1207101.82,202406,7.724890885916236e-6,8.805492950711701e-6,0.024193548387096774,0.025111760417103085
NATIONSTAR MORTGAGE LLC,"LAKEVIEW LOAN SERVICING, LLC",2,391000.0,202406,2.9023279572545137e-6,1.9086665989229764e-6,5.142710208279764e-6,2.8506996931061338e-6
"LAKEVIEW LOAN SERVICING, LLC",EQUITY PRIME MORTGAGE LLC,1,721267.45,202406,2.5749636286387455e-6,5.263284630628456e-6,0.004405286343612335,0.010302094414400609
COLORADO FEDERAL SAVINGS BANK,"LOWER, LLC",1,400756.2,202406,0.00006396724876863046,0.00009452755955353801,0.0005698005698005698,0.0009538665029592556
AMERICAN PACIFIC MORTGAGE CORPORATION,"SERVIS ONE, INC.",1,244000.0,202406,0.009615384615384616,0.006040865616113658,0.00019051247856734617,0.00013900729687500387
"CMG MORTGAGE, INC.","LAKEVIEW LOAN SERVICING, LLC",1,216912.33,202406,0.000012365677824629957,8.447615602321447e-6,2.571355104139882e-6,1.5814626919742618e-6
MATRIX FINANCIAL SERVICES CORPORATION,TH MSR HOLDINGS LLC,353040,102176370369.49,202407,0.99557540840757,0.9094086881113809,0.9995809597155056,0.9128263369918961
GMFS LLC,NATIONSTAR MORTGAGE LLC,8581,1983866808.88,202407,0.47651043980453134,0.4368346296969972,0.010988856190820124,0.008528021353188999
"LAKEVIEW LOAN SERVICING, LLC",NATIONSTAR MORTGAGE LLC,7354,1033935790.58,202407,0.01890974543584469,0.007568353279934315,0.009417556045599719,0.004444565764407592
THE MONEY SOURCE INC.,"ROCKET MORTGAGE, LLC",5776,1542912810.8,202407,0.5246616404759742,0.508205001274223,0.010570139721289425,0.011614737703473155
PHH MORTGAGE CORPORATION,"ROCKET MORTGAGE, LLC",5630,2130938293.48,202407,0.032333651118181504,0.04054745472711537,0.010302958211713896,0.016041275416090347
"ROCKET MORTGAGE, LLC","LAKEVIEW LOAN SERVICING, LLC",3707,1404342752.93,202407,0.006940504876327205,0.01088569931823033,0.009599324655012132,0.010248300100430586
"EQUITY RESOURCES, INC.",PENNYMAC CORP.,2963,636251883.09,202407,0.525540971975878,0.5344253940112451,0.008147832423588292,0.005831938411819479
NEWREZ LLC,NEW RESIDENTIAL MORTGAGE LLC,2894,621211906.37,202407,0.05995442303708307,0.04362382545930673,0.004908678897090751,0.0032752219797030128
BUSEY BANK,"PNC BANK, NATIONAL ASSOCIATION",2495,397101429.5,202407,0.6714208826695371,0.3842207489700453,0.009044737920109045,0.00506095434469936
NEXUS NOVA LLC,FREEDOM MORTGAGE CORPORATION,1810,509297880.2,202407,0.01879152823920266,0.01832876567004142,0.00597040526187319,0.005532721877990217
ACADEMY MORTGAGE CORPORATION,GUILD MORTGAGE COMPANY LLC,1291,347888383.62,202407,0.9854961832061069,0.9901906674021246,0.014327410745003162,0.013306189098748334
"CLICK N' CLOSE, INC.",NATIONSTAR MORTGAGE LLC,1163,324699781.06,202407,0.13800878129820815,0.17322901759526277,0.0014893415394387373,0.0013957825464194086
"THE LOAN STORE, INC.",NEXUS NOVA LLC,663,169562953.63,202407,0.6597014925373135,0.6463062293027242,0.006999577702702702,0.006198171251920917
"RESICENTRAL, LLC",PHH MORTGAGE CORPORATION,602,192459260.07,202407,0.31191709844559584,0.3138571797385887,0.0035226514681615502,0.0037606566622686286
WAYNE SAVINGS COMMUNITY BANK,MAIN STREET BANK CORP.,564,65292707.24,202407,0.9947089947089947,0.8053175322505923,0.9929577464788732,0.7970586511495478
LEADERONE FINANCIAL CORPORATION,SENECA MORTGAGE SERVICING LLC,497,113257492.7,202407,0.8598615916955017,0.895835990690517,0.022659918843751424,0.01872010991841971
LEGEND LENDING CORPORATION,"GOLDWATER BANK, NATIONAL ASSOCIATION",454,127417969.39,202407,0.9934354485776805,0.995421181703156,0.13716012084592144,0.16957064192805707
"GUARANTEED RATE, INC.","LAKEVIEW LOAN SERVICING, LLC",350,130219891.15,202407,0.04543094496365525,0.04669287239821941,0.0009063295466021705,0.0009502897499675603
"CORNERSTONE CAPITAL BANK, SSB",SENECA MORTGAGE SERVICING LLC,291,102449988.23,202407,0.11429693637077769,0.10566650575122888,0.013267678840103953,0.016933758598087045
HOMETOWN BANK,BANKHOMETOWN,268,56252852.39,202407,0.3701657458563536,0.342629795640162,1.0,0.7178692651641584
"WALLICK & VOLK, INC.",THE MONEY SOURCE INC.,257,51882890.05,202407,0.9846743295019157,0.9809936257431602,0.0463898916967509,0.033327096087995334
FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFN,FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFNEY,193,30630472.44,202407,0.9897435897435898,0.5631047225322723,1.0,0.5717059139258359
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","SELENE FINANCE, LP",191,50400503.83,202407,0.00019340871210049964,0.0001613686378057622,0.13672154617036505,0.12417839857788167
FREEDOM MORTGAGE CORPORATION,"MISSION SERVICING RESIDENTIAL, INC.",179,39378517.29,202407,0.0005976567847400527,0.0004341589899711418,0.013556498030899727,0.0121106662087921
PULTE MORTGAGE LLC,ARVEST BANK,167,68159000.0,202407,0.4638888888888889,0.48157074999647626,0.003962604403948368,0.005226263668538892
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",143,57598771.51,202407,0.009501029831904857,0.013253239794780176,0.000370300357611744,0.00042033149999815933
"WELLS FARGO BANK, NATIONAL ASSOCIATION",NEWREZ LLC,140,32983359.11,202407,0.0003040054894705527,0.00019608914258440973,0.003085127481874876,0.002417374344894907
PULTE MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",81,31727000.0,202407,0.225,0.22573188436438468,0.00029363678217588483,0.0004043523557607253
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",66,14327878.66,202407,0.00008643166856336161,0.00006265747434988983,0.014476858960298312,0.011281053337294514
"LOANDEPOT.COM, LLC","SELENE FINANCE, LP",41,8984092.11,202407,0.00023772250246419666,0.00018524968022776847,0.02934860415175376,0.02213529798549202
TRUIST BANK,"SELECT PORTFOLIO SERVICING, INC",40,8647581.89,202407,0.0001546563150039824,0.00009626556919064094,0.00877385391533231,0.006808672438862775
U.S. BANK NATIONAL ASSOCIATION,"SELECT PORTFOLIO SERVICING, INC",39,9777611.72,202407,0.00014209928003031453,0.00009844900714438131,0.008554507567449002,0.007698401273638087
"NVR MORTGAGE FINANCE, INC.","PLANET HOME LENDING, LLC",29,10891722.06,202407,0.3815789473684211,0.37484151448542813,0.0013213049024968107,0.0016441402318627474
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,29,11608000.0,202407,0.00016654989030679638,0.00022067264049754104,0.00011887145896270306,0.0001478142019051119
NEW RESIDENTIAL MORTGAGE LLC,NEWREZ LLC,25,6170071.24,202407,0.00004268994463967979,0.00003268812597688626,0.0005509156217633707,0.00045220900248537195
PHH MORTGAGE CORPORATION,"SELENE FINANCE, LP",19,3332923.3200000003,202407,0.00010911889364928038,0.00006339073744071112,0.013600572655690766,0.008211764744584234
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",16,3340197.33,202407,0.00002095313177293615,0.000014598913638550582,0.0004536047401695348,0.00030128226489280446
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",12,3911000.0,202407,0.000015714848829702113,0.00001709463393795638,0.00015899936400254398,0.00016718005044345048
"MOVEMENT MORTGAGE, LLC",NEXUS NOVA LLC,10,2440745.25,202407,0.002770083102493075,0.0023619188305807758,0.00010557432432432433,0.00008921852750231863
PENNYMAC CORP.,"SELENE FINANCE, LP",9,2634627.36,202407,0.000024923291646820343,0.00002427328269399758,0.006442376521116679,0.00649128047445299
MSR ASSET VEHICLE LLC,"SELENE FINANCE, LP",9,1566983.33,202407,0.00021162030614404288,0.00012334976429835198,0.006442376521116679,0.0038607844313217512
NATIONSTAR MORTGAGE LLC,ONSLOW BAY FINANCIAL LLC,5,1048352.39,202407,6.547853679042546e-6,4.578389192660596e-6,0.000020495079131500526,0.000013349532377943368
"BANK OF AMERICA, NATIONAL ASSOCIATION","SELECT PORTFOLIO SERVICING, INC",2,761290.8200000001,202407,0.00004012036108324975,0.000023479967155391842,0.0004386926957666155,0.0005994022248100668
MATRIX FINANCIAL SERVICES CORPORATION,"FLAGSTAR BANK, NATIONAL ASSOCIATION",1,214979.09,202407,2.8200073884193578e-6,1.9131522782342936e-6,0.00001414827391058291,0.000010359052819772634
FREEDOM MORTGAGE CORPORATION,"AMERIHOME MORTGAGE COMPANY, LLC",1,431183.39,202407,3.3388647192181715e-6,4.752272242967241e-6,6.966747713165063e-6,0.000011169711724571596
"PRESIDENTIAL BANK, FSB",NEWREZ LLC,1,562000.0,202407,1.0,1.0,0.00002203662487053483,0.00004118938817905432
MCLEAN MORTGAGE CORPORATION,FIRST FEDERAL BANK,1,459638.87,202407,0.5,0.4562357746764049,0.000050487201494421164,0.00008557322527898328
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",AMERISAVE MORTGAGE CORPORATION,1,211400.12,202407,1.0126110581177991e-6,6.766739068159653e-7,0.00004635853692457466,0.000041754431054672005
"SELENE FINANCE, LP","LAKEVIEW LOAN SERVICING, LLC",1,248048.62,202407,0.0008340283569641367,0.0007156789295233635,2.5895129902919158e-6,1.8101540325208477e-6
"PNC BANK, NATIONAL ASSOCIATION",AMERISAVE MORTGAGE CORPORATION,1,318147.82,202407,3.646906511551576e-6,4.072394629834551e-6,0.00004635853692457466,0.00006283856989004642
"PENNYMAC LOAN SERVICES, LLC","GUARANTEED RATE, INC.",1,398000.0,202407,5.677431075986738e-6,7.088751275148009e-6,0.00010079629069650237,0.00011212128760984404
NEWREZ LLC,NEW RESIDENTIAL MORTGAGE LLC,31530,6835341686.01,202408,0.6948147821679631,0.5024042440280101,0.05044767713486634,0.03451251827180861
"UNITED WHOLESALE MORTGAGE, LLC",NATIONSTAR MORTGAGE LLC,22725,7319915068.75,202408,0.07954481812326734,0.09388400574502785,0.02808235513644503,0.030414297450012413
"UNITED WHOLESALE MORTGAGE, LLC",REGIONS BANK,19781,4382227016.19,202408,0.06923987006804626,0.05619235121954853,0.2384689572031344,0.1985026332137139
UNION HOME MORTGAGE CORP.,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",16136,4599443603.38,202408,0.27114315000588124,0.3242550812367745,0.016110127135819875,0.014602265127428625
NORTHPOINTE BANK,FREEDOM MORTGAGE CORPORATION,13834,2916302210.45,202408,0.9775987562716416,0.9692815228194296,0.04058867366518599,0.028719437039691268
NEXUS NOVA LLC,FREEDOM MORTGAGE CORPORATION,12595,3637881427.1,202408,0.13297086148648649,0.1333594300722923,0.03695347295164215,0.03582547317252803
"PROVIDENT FUNDING ASSOCIATES, L.P.","PAM MSR TRUST I, LLC",8546,2353595225.82,202408,0.13984389062525568,0.11398216404012476,0.30422555266811435,0.2672453599915198
"MUTUAL OF OMAHA MORTGAGE, INC.",FREEDOM MORTGAGE CORPORATION,8546,1852288184.0,202408,0.8309996110462855,0.8249992902261006,0.025073789586719634,0.018241138963284456
"PRIMELENDING, A PLAINSCAPITAL COMPANY",NATIONSTAR MORTGAGE LLC,5338,1355910294.05,202408,0.9769399707174231,0.956444076318363,0.006596418557462863,0.005633816596428456
"AURORA FINANCIAL GROUP, INC.",GREENWAY MORTGAGE FUNDING CORP.,3281,315796158.45,202408,0.13203219315895373,0.04623827435028579,0.8333756667513335,0.580570967768038
"PLANET HOME LENDING, LLC","ROCKET MORTGAGE, LLC",2330,655447421.37,202408,0.10616001457991617,0.09914510553533112,0.004226642358938079,0.004891098597983641
"GUARANTEED RATE, INC.","LAKEVIEW LOAN SERVICING, LLC",1530,545459675.4,202408,0.15421832476564862,0.15427440126540545,0.003935741938803071,0.003962035476886757
"CORNERSTONE CAPITAL BANK, SSB",SENECA MORTGAGE SERVICING LLC,1370,512823806.25,202408,0.5829787234042553,0.5677471265607366,0.05836492991948196,0.07787112628699551
ENVISTA CREDIT UNION,ENVISTA FEDERAL CREDIT UNION,1012,129262389.56,202408,0.9950835791543756,0.716026229224567,0.9902152641878669,0.7151245623438572
ALCOVA MORTGAGE,"BOKF, NATIONAL ASSOCIATION",618,150977640.0,202408,0.5830188679245283,0.6030637627393954,0.030826017557861133,0.023214863869361082
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",618,239803158.3,202408,0.0414737265955305,0.056074090562806544,0.0015897310576341818,0.0017418494226128657
UNIVERSITY BANK,"HYREX SERVICING, LLC",538,127285377.25,202408,0.23330442324371206,0.19400058396296108,0.9944547134935305,0.9601241692272663
FIDELITY BANK,GREENWAY MORTGAGE FUNDING CORP.,487,84820098.48,202408,0.5441340782122905,0.5459333644458131,0.12369824739649479,0.15593630683291135
"AXIA FINANCIAL, LLC",SENECA MORTGAGE SERVICING LLC,272,61273347.41,202408,0.6974358974358974,0.5984094695900223,0.011587781706641674,0.009304218166238961
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","SELENE FINANCE, LP",229,57388259.24,202408,0.0002313442108889376,0.00018384114877433656,0.14411579609817496,0.12431431641696526
FIRSTRUST SAVINGS BANK,GREENWAY MORTGAGE FUNDING CORP.,165,42135722.58,202408,0.12026239067055394,0.11685398235767006,0.04191008382016764,0.07746382145984641
"MOVEMENT MORTGAGE, LLC",NEXUS NOVA LLC,150,38725980.76,202408,0.036909448818897635,0.03270530455393208,0.001834368732573497,0.0016438852654021441
DRAPER AND KRAMER MORTGAGE CORP.,THE MONEY SOURCE INC.,147,35287126.81,202408,1.0,1.0,0.02536669542709232,0.021784375956370786
"WELLS FARGO BANK, NATIONAL ASSOCIATION",NEWREZ LLC,131,29942798.19,202408,0.00028519552221259475,0.00017934583398892702,0.009489315465411083,0.004497617965909699
"CHANGE LENDING, LLC","MARLIN MORTGAGE CAPITAL, LLC",114,52805918.94,202408,0.6993865030674846,0.7086491433321993,0.0014994278498993805,0.002243187343107545
COMMUNITY FIRST BANK,DOGWOOD STATE BANK,101,15927751.08,202408,0.3300653594771242,0.260037412110267,1.0,0.8349483812957701
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",99,22640008.81,202408,0.00012677971831851674,0.00009752871362072866,0.02145178764897075,0.017596167328927086
EQUITY NOW INC.,NEXBANK,91,32022795.59,202408,0.457286432160804,0.4597483691889674,0.003280816238237733,0.004672343833517125
"MEMBER HOME LOAN, L.L.C.","FOCUSONE MORTGAGE, LLC",59,10734814.34,202408,1.0,1.0,1.0,1.0
PHH MORTGAGE CORPORATION,ONSLOW BAY FINANCIAL LLC,58,28179000.0,202408,0.00033939166968998324,0.0005511260986907454,0.00023853294016524574,0.00036074786487031764
NATIONSTAR MORTGAGE LLC,GMFS LLC,53,12670375.79,202408,0.00006787197041294331,0.000054581856735967324,0.005612028801355358,0.005577613291764985
U.S. BANK NATIONAL ASSOCIATION,"SELECT PORTFOLIO SERVICING, INC",41,10213612.12,202408,0.00014891005106525165,0.00010297749538076901,0.008884073672806067,0.007938178355164593
"LOANDEPOT.COM, LLC","SELENE FINANCE, LP",29,6921886.76,202408,0.00016796501694129912,0.00014282832566999147,0.01825047199496539,0.01499417532925054
NEW RESIDENTIAL MORTGAGE LLC,NEWREZ LLC,25,5241126.82,202408,0.00004240392965696917,0.00002769801855492235,0.0018109380659181455,0.0007872539499369738
CAMBRIDGE TRUST COMPANY,EASTERN BANK,15,5280315.29,202408,1.0,0.2223405735678315,1.0,0.22291910420977062
PHH MORTGAGE CORPORATION,"SELENE FINANCE, LP",14,4008073.88,202408,0.00008192212716654768,0.00007844246875695378,0.00881057268722467,0.008682280507187825
"PLAZA HOME MORTGAGE, INC.","SELECT PORTFOLIO SERVICING, INC",12,3663291.42,202408,0.006920415224913495,0.006885055395414332,0.002600216684723727,0.002847167125326879
"SUMMIT COMMUNITY BANK, INC.",BURKE & HERBERT BANK & TRUST COMPANY,10,1629323.37,202408,1.0,0.690479463372793,1.0,0.6920755092695609
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",10,2500754.76,202408,0.00001280603215338553,0.000010777906427003429,0.00028514399771884804,0.00022744358007821612
